client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955914.mp3	91e42e8301d66c7fbd632a2c29ebe496e60de010f437a9801201e5a8c3604d8a	Onam bir nuqtadan ko‘z uzmay yotadi.		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955915.mp3	8f1f60cfcc4657bf36392794e39a96668bdde417f0a3e00f670f88d1a5a3af46	Lavozimidan olinishi kutilayotgan Hidoyatov ekoboshqarmani mashina bilan siyladi		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955916.mp3	9042b888fdc37c4b035856533fc49a7ea56ee38abe004c2a868fa3c6d01dca22	O‘zbekiston Prezidenti Ozarbayjon Bosh vazirining o‘rinbosarini qabul qildi		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955917.mp3	91a2f7f02d3f0f935074aa1cfa532eb1de1911762f5cc6de5a1b856e9347679d	Prezident qarori besh yildan beri Toshkent shahrida ijro etilmayapti		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955918.mp3	8fc71b89285b78fa0a60ae08396750dd14e27a5f84d338eeed4e6168a8c28e38	Mayli, sazasi o‘lmasin deb sartaroshning sovg‘asini oldim.		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955919.mp3	8c5a16278ca16ade12ee1ef259992aafce632c5bc7fdba976a1234c412ae557c	Ko‘p qavatli uyning yerto‘lasidan foydalanish tartibi belgilandi		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955920.mp3	8cebec926e06d3b8d92d86a31b31d2a17a5a51c99971bb0cb16a35d443db6b15	• Tuyaga aylansang ― minadilar, arava bo‘lsang ― yuklaydilar.		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964020.mp3	90f7884ac09ef5bd3b25ab0b43cf8b7e6ee5990cc3ea6c75f7d9109988595fa5	Bosh prokuror o‘lim jazosiga moratoriy kiritdi		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964021.mp3	8cd822d4d4ee2b422aef9fdd741b4cb9f7c1d31eb0d4a76f958eaaf5a91ab1a7	Oramizda "afg‘on" bo‘zbolalar bor!		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964022.mp3	8f912157fca181c6cedc86752553ed03f6a34146b31d0712f8db24c7fed540b7	• Yaxshi farzand ota uyini quradi.		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964023.mp3	8fa035806cc25b04c4266e2f4224cb5e1ddf690557ad3d21c29189ec07d7d8a3	• Katta kemani yasagan usta kosibning qanday qilib oyoq kiyim tikishiga lol qolar ekan.		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964024.mp3	87f1939071df8cdc9bf6868677bc91adf359024b00d56a3f78426be2a3b922e8	Denovda o‘qituvchi o‘z qo‘shnisini do‘pposladi		0	0					uz	
eefc7430170f9c18162182d938590c4224d1f02e269b6aa86d61975b0f6269fc8aed742ef8c3821ca1eb28c274724094cda4c5135e9a668139162ec6e9a0d76f	common_voice_uz_39993560.mp3	910a8875da636edd1cfad01dc1a235b1eb6b1097ba723083c5f2270a72898ebe	Qobuldagi prezident saroyida Qurbon hayiti kuni ham portlash ovozlari eshitildi		0	0	twenties	male_masculine	literary		uz	
eefc7430170f9c18162182d938590c4224d1f02e269b6aa86d61975b0f6269fc8aed742ef8c3821ca1eb28c274724094cda4c5135e9a668139162ec6e9a0d76f	common_voice_uz_39993563.mp3	8fd51833ec6db91d54a7a2a0e8fa377fbc04f2c23d3bcac482560c1db1d44e00	— Ha, tirikchilik.		0	0	twenties	male_masculine	literary		uz	
eefc7430170f9c18162182d938590c4224d1f02e269b6aa86d61975b0f6269fc8aed742ef8c3821ca1eb28c274724094cda4c5135e9a668139162ec6e9a0d76f	common_voice_uz_39993565.mp3	919ad24cb9374674831aba6db028fb2d183d9c7a613186ef2eb5eb7fce9bccfd	Atlas lozim kiygan qo‘shni kelinchak.		0	0	twenties	male_masculine	literary		uz	
eefc7430170f9c18162182d938590c4224d1f02e269b6aa86d61975b0f6269fc8aed742ef8c3821ca1eb28c274724094cda4c5135e9a668139162ec6e9a0d76f	common_voice_uz_39993566.mp3	90c56d8754f3dc0c0269ce4c01b713f892dfa0cca9fd21e010a0995cc4ff9306	— Men ikki marta boshimni mashina qirrasiga urib oldim.		0	0	twenties	male_masculine	literary		uz	
eefc7430170f9c18162182d938590c4224d1f02e269b6aa86d61975b0f6269fc8aed742ef8c3821ca1eb28c274724094cda4c5135e9a668139162ec6e9a0d76f	common_voice_uz_39993567.mp3	8deffd5ee4f7ffead3d1cb1d9f096f480c3a1d51ccafe822c707d7320bafe9c3	Xitoy Afg‘onistonda Tolibon hokimiyati o‘rnatilgandan keyin yordam bermoqchi		0	0	twenties	male_masculine	literary		uz	
e04faf5b204396a486f01c4e79e54bf7dcb1de60ce7355104b493cb54d8a8b7e2c7446ab6f4ed61ab503e40b76801a943ab264f46795115398209455e6204a11	common_voice_uz_40006179.mp3	9046900fbcbb2c8725f2d620ac1d51ea6bad7d75081fa25f4f00e02fb472e322	Mashinani ichib haydaydiganlar bor.		0	0			Yaxshi,Tez		uz	
e04faf5b204396a486f01c4e79e54bf7dcb1de60ce7355104b493cb54d8a8b7e2c7446ab6f4ed61ab503e40b76801a943ab264f46795115398209455e6204a11	common_voice_uz_40006180.mp3	0005afec00d6aadbb2ce8c718468c9b4797d3d4a331641140bc904692a310848	Togʼning bir chekkasidan bir chiroyli kiyik chiqib qolibdi		0	0			Yaxshi,Tez		uz	
e04faf5b204396a486f01c4e79e54bf7dcb1de60ce7355104b493cb54d8a8b7e2c7446ab6f4ed61ab503e40b76801a943ab264f46795115398209455e6204a11	common_voice_uz_40006181.mp3	8fdcb040f3a12fb7eaefded54813d4b7e995bcc07018e2d581ead6f51e317667	Harakat hayotdir, harakatning kamayishi hayotiy jarayonlarni susaytiradi.		0	0			Yaxshi,Tez		uz	
e04faf5b204396a486f01c4e79e54bf7dcb1de60ce7355104b493cb54d8a8b7e2c7446ab6f4ed61ab503e40b76801a943ab264f46795115398209455e6204a11	common_voice_uz_40006182.mp3	8ea966c95222e5426a684bb5b43191c8b04d33adc6b531e9b549c021f5be6217	• Turgan suv sasiy boshlaydi.		0	0			Yaxshi,Tez		uz	
e04faf5b204396a486f01c4e79e54bf7dcb1de60ce7355104b493cb54d8a8b7e2c7446ab6f4ed61ab503e40b76801a943ab264f46795115398209455e6204a11	common_voice_uz_40006183.mp3	91100385a42e9c9fe137283f9376edde31eb362142f14f1c6d01746d8a0219c0	Ayollarning yarmi asosiy huquqlaridan mahrumligicha qolar ekan		0	0			Yaxshi,Tez		uz	
67da1e14599a8c0e3f2b75a3f789d001279e2bd28d6eafd87dbf10699ae8609a15e3cc37fcf5bab3a712204af2d60642d955cb59ec801d467fcd8b1b7fe0fc79	common_voice_uz_40058887.mp3	91393402dd4531e670c73a239af9f1455a368673c8d7f4a304c2ae95ee034071	• Ilon chaqishi qilich zarbasidan ham qo‘rqinchli.		0	0					uz	
67da1e14599a8c0e3f2b75a3f789d001279e2bd28d6eafd87dbf10699ae8609a15e3cc37fcf5bab3a712204af2d60642d955cb59ec801d467fcd8b1b7fe0fc79	common_voice_uz_40058888.mp3	90b5ba565f353bf0a7feebfc1765a074c8529477ed43ccfc67fc48904017b944	Kuchli ta’sir qiluvchi dori vositalarining noqonuniy muomalasiga chek qo‘yildi		0	0					uz	
67da1e14599a8c0e3f2b75a3f789d001279e2bd28d6eafd87dbf10699ae8609a15e3cc37fcf5bab3a712204af2d60642d955cb59ec801d467fcd8b1b7fe0fc79	common_voice_uz_40058889.mp3	8e8cbf145da06caae0eaecf4feed51013cba5ad6e90fbf80f9ea93cae6c2d2af	— Bo‘la qol, o‘g‘lim, hali-zamon kun yoyilib ketadi.		0	0					uz	
67da1e14599a8c0e3f2b75a3f789d001279e2bd28d6eafd87dbf10699ae8609a15e3cc37fcf5bab3a712204af2d60642d955cb59ec801d467fcd8b1b7fe0fc79	common_voice_uz_40058890.mp3	8ffe00c34ddecbf363019e972e2a05015859df31de67061c33f58bc1aa20c6ca	Ustoz Mubashshir Ahmad diniy ta’lim bo‘yicha muftiyga murojaat qildi		0	0					uz	
67da1e14599a8c0e3f2b75a3f789d001279e2bd28d6eafd87dbf10699ae8609a15e3cc37fcf5bab3a712204af2d60642d955cb59ec801d467fcd8b1b7fe0fc79	common_voice_uz_40058891.mp3	91b9ce0a09c9fab5cd5e6f4dd856188551112d26ad3b35bc162562e951c43603	Men gapiga umuman tushunmadim.		0	0					uz	
f809929577d92e11dbc864c068bd59f73d7a93a61d9a56b82cd52ae396e49ee3156674c2f22fcfc9027513802298bf53add09605a1f7289bddadda89515fd2e1	common_voice_uz_40063412.mp3	000593eacfa33bdc69362249c7ee10121179fe6af84a665f625e079784b800f5	Bir kun ochilasan,		0	0					uz	
8f8a3af5dae8ef7eb392fb78d2e47fc7d14a79fb0c73e9384e59a83f462129b0d49fc4f85be5be10eb36584537df73a0d452a917fdd2062c4451eaadc1bbd826	common_voice_uz_40083687.mp3	8ff98269d2e909547aa5806bc3861bd8ac53d505b5e2c1696d6af90ec4b0f36d	— Urdi deyapti-ku.		0	0	twenties	male_masculine			uz	
8f8a3af5dae8ef7eb392fb78d2e47fc7d14a79fb0c73e9384e59a83f462129b0d49fc4f85be5be10eb36584537df73a0d452a917fdd2062c4451eaadc1bbd826	common_voice_uz_40083688.mp3	909e09391b4a86b83f901567bfb87bc9ad020ab856f0603333478f40e79a7e1a	— Kim bilan tushasan?		0	0	twenties	male_masculine			uz	
8f8a3af5dae8ef7eb392fb78d2e47fc7d14a79fb0c73e9384e59a83f462129b0d49fc4f85be5be10eb36584537df73a0d452a917fdd2062c4451eaadc1bbd826	common_voice_uz_40083689.mp3	917fc83187cb2add3476cd50be69e81c7e8b4144d9d37b57f70fe992b1ee194e	kulibgina turibdi rahmatli.		0	0	twenties	male_masculine			uz	
8f8a3af5dae8ef7eb392fb78d2e47fc7d14a79fb0c73e9384e59a83f462129b0d49fc4f85be5be10eb36584537df73a0d452a917fdd2062c4451eaadc1bbd826	common_voice_uz_40083690.mp3	90d60fe6dbf583bdba7dd502f7d0f229ce482820a68e9cbe13eea2b5dfb5a4a9	Bu marosimga kelin tomon behisob tog‘oralar karvonini jo‘natadi.		0	0	twenties	male_masculine			uz	
8f8a3af5dae8ef7eb392fb78d2e47fc7d14a79fb0c73e9384e59a83f462129b0d49fc4f85be5be10eb36584537df73a0d452a917fdd2062c4451eaadc1bbd826	common_voice_uz_40083691.mp3	911355c536d64ecd4b6c18f7413ff1c709b2732d020f9dea5dea5bdbc83c3c6c	Bizning qaynisinglimizdan boshqasi bo‘lmaydimi? — dedim.		0	0	twenties	male_masculine			uz	
3d5838cb66db96bc352939ab86b647ad2af088cf6923d2f9b5fcdd8157b3138028c478c8b4a97cce3ccb98c14f11c9964018f49776d6b9ba64b7580a03d74d69	common_voice_uz_40088389.mp3	8f85adeb67783307cd32fba631a3ea997ad9e63efce82c2dc1229d37d0d3de4a	Muborak bo‘lsin!		0	0					uz	
3d5838cb66db96bc352939ab86b647ad2af088cf6923d2f9b5fcdd8157b3138028c478c8b4a97cce3ccb98c14f11c9964018f49776d6b9ba64b7580a03d74d69	common_voice_uz_40088390.mp3	9050239899d91bb42156cb8ce6fdd7a95b51bcded690a991ca538bbd991c2726	Bemor va uning qarindoshlari bemorni Toshkent shahriga olib borish imkoniyatini yaratib berilishini iltimos qilishgan.		0	0					uz	
2138f11e370f4c11270e8e466a01f0551e9d17b563a13545c8fa286cc6c66ec35bc35c3266854301057eaa4f3a7915d202a266478a7195cf4034254518af0d6f	common_voice_uz_40105099.mp3	919b68da5d9dfffd49bf73e40e3c03e0252b9ba017a6ba4f259cf477d8619396	• “Farzand muborak!” dedi tulki tovuqqa. “Rahmat! ― dedi u ― faqat, xudo haqi, mendan uzoqda yur”.		0	0					uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134973.mp3	8ca986e4bec35af38cbe2285f8bc0f31e8143cbc752a442e85ba32dc8f7a830a	Faqat Shavkat Qudratovichning fe’li g'alati.		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134975.mp3	91df0dc73d2fb793ee348b3b337b579bc224528b091ce10018c6a18b619964d3	Dunyoda har ishning o‘z hisob-kitobi bor.		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134977.mp3	8ea7691efefeae7dce69c60222de27f7f44af6a32e6c79ae7dd4d1c9dd381822	Daho yillab tentirab yurdi.		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134978.mp3	8c12599d3d3c076260cee1c5618f13a9e19787cb64cb530b12e2b42eccc063ae	«Dunyo ko‘zimga qirmiz-qirmiz bo‘lib ko‘rinayapti».		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134979.mp3	919b5146ea24dea40c0cd54165df72f336696f2ffafaa0ba0d9bc9545f0d7888	— Bu yer boshqa birovning uchastkasi!		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134995.mp3	8de7fc72b6f491a32f0d563014d4a016ac86ac44a86bd7dbcef8e4122b9d13f9	Navoiyda chiroyli qizlar odam soniga protsent hisobida ancha koʻp.		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134996.mp3	908dfcfa5bf2d971e4b8b8dc9034aec0e0513505a8b79f0c948f73a1814a8caf	Lukashenkoning salomatligi yomonlashgani rostmi?		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134997.mp3	8f966e04b753467ef440bdb438e92788d9f91f5e3695bc49a445f65e38186501	— To‘rko‘ylagimga ilijnib qolgan ekan-ku! Yo‘qot, ko‘zimdan yo‘qot!		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134998.mp3	91106ec4e19676b0502afef9fdea92d24e0a12bcf2df3c76de7b671ae45652b4	Ayniqsa, daraxtkesarlarga yaxshi namuna bo'la oladi!		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40134999.mp3	909e3f568b776a7bca60fe565eed5b3138a5c19d8eb041f3b9c900e267df44db	— Quruq? Yo‘q, quruq emas.		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40135000.mp3	8eb4836da914f0f74dab3817658aca9693f416ee627a267ecd31fc0206453121	Ot qor-yomg‘irni, dovulni oldindan biladi.		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40135001.mp3	907be9dfa99580c1b20032e416d432bc3d0875844180abce71e5b9ccd67dae0b	Boshi qovushgan el nega kam bo‘lsin?!		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40135002.mp3	905dbf70ea45dfd863edcaeff084705a6ade904e88738080d1c0fac795028150	O‘ziniki-da, ming qilsa-da o‘ziniki-da — opasini qizi-da!		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40135003.mp3	8c8da909d7650e9f6af0b4a3723bea1861dcae367c60d5b1047a20217e7df78c	• Yaxshi odam o‘lmaydi.		0	0	twenties	male_masculine			uz	
0fbcc12957fb20838249078197eed33c9dccda26913a46bb27413fe8570154a1ad6ab63e7922a26c46c6bc3a538fb224c7de545583fc0cc191f9c7ad82c2a6cc	common_voice_uz_40135004.mp3	8e242652b4bf68eea2be70e33281027b4eeb720a7175e5ae75a1db2f032c0bde	• Tez turgiziladigan joyga o‘tirma.		0	0	twenties	male_masculine			uz	
e740d36e0e53a221c8100a989830e75a0d072baef720a01d5431c033d8721d0214f3ba24c03c6d4d9fe6eb592a8080a6d2dc596ef6521da977378f5808532d3d	common_voice_uz_40154444.mp3	90180b751187e60202c6bbdcf83ca30a252c2857ec1b1cfccf75548984aabe3e	• Eng uzun kunning ham oxiri bor.		0	0					uz	
e740d36e0e53a221c8100a989830e75a0d072baef720a01d5431c033d8721d0214f3ba24c03c6d4d9fe6eb592a8080a6d2dc596ef6521da977378f5808532d3d	common_voice_uz_40154445.mp3	90445bf2c44ddf652320d68fa5a6d31fc71f7068a3272c0f6c6bd775f7c4e0d2	• Tezda bitgan ish yaxshi bo‘lmaydi.		0	0					uz	
e740d36e0e53a221c8100a989830e75a0d072baef720a01d5431c033d8721d0214f3ba24c03c6d4d9fe6eb592a8080a6d2dc596ef6521da977378f5808532d3d	common_voice_uz_40154446.mp3	908a301c992b5b9ab8f5949c29441232b5e1b60b27f39bf3692bf260ccc33295	ko‘ngli yorishdi. Ko‘kargan joyining og‘rig‘i qolganday bo‘ldi.		0	0					uz	
e740d36e0e53a221c8100a989830e75a0d072baef720a01d5431c033d8721d0214f3ba24c03c6d4d9fe6eb592a8080a6d2dc596ef6521da977378f5808532d3d	common_voice_uz_40154447.mp3	90d927967b455003c924b612494b5ec1e2f2ccef9283c5d99c6bd0ea46b17947	uzoqda yashayman dunyodan…		0	0					uz	
e740d36e0e53a221c8100a989830e75a0d072baef720a01d5431c033d8721d0214f3ba24c03c6d4d9fe6eb592a8080a6d2dc596ef6521da977378f5808532d3d	common_voice_uz_40154448.mp3	8e871a19ffd7fa32955970b3ccd25e4e486d54b5d9b0cc932b8033a19eee1708	Bir kuni kechgacha oziq-ovqat qidirib yurdi.		0	0					uz	
3f4c32ac76e86ea3936bcd0fb2a6517310ce66aa2f5144612c30477284aa6f82b5bd0260feaa96279e7254a56d26f76261de2fbba43834a56c0dab6d413a3aad	common_voice_uz_40172565.mp3	91601a59d80e8ad71bf38118b062fbe0c97ba316b54f5da6f91f2fedebcc443d	• O‘limdan doim qo‘rqib yuradigan tiriklar orasida o‘likdir.		0	0					uz	
c39b07fa2ce417b8cdd580c917aaa3eacf9e78e23059d5cb42a8250dc86353bc10052f66ff75709765c6b5c393f52819f29a76e25f31940ffd413cb17020ac10	common_voice_uz_40177090.mp3	8a3117502b7e31c8654c91317be06d61d70cb9c359d2989dfbb7fb0de9a53aaf	Foto: Buyurtmachilarning internetdan qilgan omadsiz xaridlari		0	0	teens	male_masculine			uz	
c39b07fa2ce417b8cdd580c917aaa3eacf9e78e23059d5cb42a8250dc86353bc10052f66ff75709765c6b5c393f52819f29a76e25f31940ffd413cb17020ac10	common_voice_uz_40177091.mp3	8ed7e68fd9d91c9869617db0b4495e647b9904e93f9b37d6e22a6b41e4ac58b3	Shavkat Mirziyoyevning yangi maslahatchisi haqida nimalarni bilamiz?		0	0	teens	male_masculine			uz	
c39b07fa2ce417b8cdd580c917aaa3eacf9e78e23059d5cb42a8250dc86353bc10052f66ff75709765c6b5c393f52819f29a76e25f31940ffd413cb17020ac10	common_voice_uz_40177092.mp3	89b6b9231dd0d6d9b8a7f652132850d5153bd9d1d03b41a0ae6a915ce12b1383	Shu bugʻdoylardan non yeyish kimga nasib qiladi kimlarga esa yoʻq...		0	0	teens	male_masculine			uz	
c39b07fa2ce417b8cdd580c917aaa3eacf9e78e23059d5cb42a8250dc86353bc10052f66ff75709765c6b5c393f52819f29a76e25f31940ffd413cb17020ac10	common_voice_uz_40177093.mp3	8ff23eca4bf0f14360b566b6fbd3eee8c9dcf06513f4961903e26fb64723177d	momaqaldiroq soluvchi dahshatli qora bulutlarga aylanadi.		0	0	teens	male_masculine			uz	
c39b07fa2ce417b8cdd580c917aaa3eacf9e78e23059d5cb42a8250dc86353bc10052f66ff75709765c6b5c393f52819f29a76e25f31940ffd413cb17020ac10	common_voice_uz_40177094.mp3	9177ac4b8653637b8ed8bbd2e4cfca60e074813d7b4aa75ba1e7981810025b9d	Daho otasi qo‘liga ariza yozib berdi.		0	0	teens	male_masculine			uz	
